M,0.7066277583628507,0.40251921373984334,0.13469803787686818,0.9719227673029217,0.5835071916961261,0.5143842969950168,0.3804364699833711,8.861815997399558
F,0.6386604671553097,0.42927140582168327,0.12798791006053528,0.6535649835108761,0.5378348355803068,0.01822181487824579,-0.0027409624315361397,3.757937054091132
M,0.638514956642024,0.5795681793946498,0.2042843357228146,-0.009993907030849153,0.47094597190557774,0.22039034441350067,0.5359122896733068,18.64167256760148
M,0.5981876637681965,0.4463643188605459,0.15620637118602856,1.1860332542342973,-0.008990673496715354,0.2132323532763371,0.22907897483782805,6.744231854150824
F,0.7381513350387648,0.39803857217026173,0.18167381941109564,0.4684955284277064,0.45130274495731815,0.26626804922117675,0.2050117625165534,9.206175340442787
M,0.671349559959147,0.4013379189582673,0.13816799182886433,1.6006547521827488,0.08552930069433182,0.06916645699677024,0.22736132827489292,6.744241305649178
F,0.631142117712729,0.5141842433046248,0.13089938717271116,0.8103374931941271,0.1392946522210241,0.1919667896651834,0.012812302387966865,10.927521039920713
F,0.6360302795855656,0.34275870298562944,0.12845029516566908,0.7973183367908108,0.4511028462083535,0.14629532674009185,0.30007698303035346,13.61053403956535
M,0.5498602394453839,0.4798108808680811,0.1379285387841642,1.18621814170154,0.014593421494021958,0.1924646101231038,0.2547630223719466,6.755739470375409
F,0.4137960647527008,0.39555074551945835,0.13755776280623994,0.8034020197435131,0.13928015652955725,0.14679167985656638,0.20519275858979424,6.744485932665414
I,0.4270737481851562,0.3160836637337576,0.13813418923726062,1.1294255739703822,0.13925278011332623,0.07107288760429892,0.038020218300151565,11.143418281011732
F,0.5897999772942455,0.31642804282179493,0.15107858235291144,0.8001138043247995,0.13923549918943007,-0.002247653182390272,-0.0027321948935598722,3.757837893713407
F,0.536332519137653,0.4373407318937786,0.17053084442098304,0.31225438271404454,0.3061139119345031,0.22359194949335884,0.022946973867846575,13.782175741514457
M,0.7380517233628486,0.33798205721229,0.187586421143733,0.6879346600115355,0.3060252431876387,0.23225269788473746,0.17132046076460947,6.744954059819213
F,0.5340254400223261,0.5052159477122943,0.13118719238512913,0.3340089008187511,0.056869691274793834,0.08043147611213293,0.3875918586387972,6.744738343268532
I,0.478513148432845,0.31613862555218886,0.10866855830181843,0.9080628140844871,0.40092618603357794,0.10264489768421384,0.1473757384408814,13.811914457426997
F,0.5287806906691614,0.3263223114032805,0.18732672168470965,0.5601323473357602,0.3139200870467823,0.2239589374739564,0.1392852352535186,3.8385898674268626
M,0.6871748678791251,0.23081229978988954,0.18140517598366213,0.10993112571197423,0.7941819831314051,0.5341947252528016,0.09395307661652266,6.601631879582602
F,0.7380888281289875,0.446620064802856,0.10107346165805692,0.9151109069685797,0.5540906093533104,0.15441015363317018,0.532261801213724,3.8041004312738593
F,0.7045552051437663,0.5169153270643079,0.06782987573767704,0.9079236588837278,0.45677082952899667,0.19150617823748087,0.21768195191797796,5.401138820578612
F,0.6329877980358202,0.5113008006757005,0.15572604188796083,0.7357073916562483,-0.008998497782793782,0.06855315845400814,0.2275254684504357,9.031846297832226
M,0.7378711491099739,0.5913868268300869,0.11057197542176803,0.9078115157944506,0.3858366034757489,0.19255838294031846,0.22831068236530305,6.982660077392964
I,0.5963558068999902,0.3184493261923866,0.13093048494878323,0.41948743327348775,0.13962691406612135,0.35522954215630576,0.2661141660554861,11.310052783759762
M,0.4998203831153237,0.39786358039591113,0.13605749404394846,0.8032956130721411,0.13921306909633682,0.06855258930515498,0.2566295791297978,6.744498442001472
F,0.6231581775699434,0.439662844912412,0.1323068795796489,1.4736614849666387,0.13988909259773805,0.22349180306129274,0.35869528961362623,11.262547788533439
F,0.7374310406150737,0.4911733238381203,0.10071972716039954,1.0364493084542372,-0.00861824022715614,0.14609643719388338,0.36264013772856135,9.047678097066214
M,0.37688117553982103,0.5142543855893421,0.14505642545451886,1.1825752220773946,0.02145315651288353,0.3654439276768041,0.14670172700794792,6.744028090965708
F,0.5820695139146645,0.5139473821649895,0.13091199894531821,1.1095608328552644,-0.0071550369055785185,0.3440808460167773,0.15271945552330568,6.754306734418951
M,0.6769938679176735,0.5076401332438228,0.06072162937171139,0.6902608748118857,0.572509504200207,0.3519533161306863,0.467234124717481,7.793355121141793
F,0.6408572962976925,0.4884239334040055,0.15917380055271232,0.9078152135080874,0.3174219689968326,0.27131779999800504,0.46703421449870436,13.812691591889752
M,0.6271703578996012,0.47200209174397983,0.10079789303593018,1.186272377777152,-0.008992253466687292,0.06875257490737463,0.21793456097719405,6.751709379275535
M,0.3614793671289016,0.3953408335036401,0.13424603971811927,0.8032460737539283,0.14132175530556046,0.06905223917010336,0.20569319741124464,9.031847152765629
I,0.5969270251600014,0.5819875968377699,0.09977174977008041,0.6331674204495854,0.4809680669536692,0.21537444103752407,0.007185975859971411,9.199447869499537
M,0.4222012932886136,0.39604250489345755,0.13109462552204643,0.8033678572855155,0.13915539840132982,0.0698143627464215,0.10010718777816467,6.757306334212929
F,0.5649439370752164,0.5060941908975557,0.13298480332653206,1.6086359223655518,0.14450554123250006,0.21532722799714538,0.38064394609291796,6.745202995606758
M,0.7340617207638771,0.5894252149677432,0.13030153722875037,0.29961015874349595,0.48377887853911083,0.06707424443440953,0.14800657484668756,3.783074292616075
F,0.579805698733754,0.34950598356392043,0.130900127153475,1.1798842783258783,0.1391517393704913,0.06855563462109653,0.29997836366323294,7.0615036427112425
M,0.7359854339198327,0.5891895968940358,0.04407689871442882,0.9392181196868056,0.16252439564948196,0.1570120841392521,0.3600698521878884,12.356622026844168
I,0.7383556274409853,0.5060354247647105,0.1374775414409004,-0.00994159322884794,0.583428598379216,0.36492029620716593,0.3002910189879414,6.124144407815609
M,0.6257072213859628,0.513992368383535,0.1562166618010281,0.4483344578014993,0.33039724500909035,0.26933406176203367,0.09438649345216964,6.75945029542057
I,0.581934190526666,0.4370577528015853,0.04415382597842614,0.9078108890633257,0.46067933124513805,0.36541912605974514,0.26893941099808083,11.407664800928295
F,0.6431215738022603,0.5137249720047923,0.15408872721871011,0.9610538211180886,-0.008899516098769156,0.25736940649416995,0.13079304325202645,9.757610947193925
I,0.7343453201946128,0.39603339403025406,0.18733200460673807,1.1724184491823897,0.05565323117679039,0.1796940668030154,0.09397137494316994,3.8146471886442654
M,0.5383528652647045,0.48158066959596624,0.13750973609991848,0.9081048886340035,0.5541405064136022,0.31068121195347914,0.31632101707244636,9.032089668874102
M,0.5230259865098559,0.4416198867493694,0.18441019562917296,1.6032243915768016,0.6232620347285841,0.2705468694364238,0.3506822219769814,3.7590152369627923
I,0.713144730938125,0.5839879752187805,0.08717589988676862,-0.006789403160914864,0.5835169693301212,0.5348514922393621,0.3880050466145479,11.340039052215936
I,0.6871125060431803,0.35241163411369164,0.13094551770868373,0.6444854950742638,0.1403004253970961,0.21547477546235616,0.3819477527565036,11.381967010857894
I,0.5329275982667804,0.4415386170179776,0.15363286664405965,0.9198319680770578,0.4630371491715408,0.27121920355122525,0.3001050935325389,24.584252333568976
F,0.7316145357063618,0.4954762645185329,0.15378219359782375,0.29648042900161486,0.5122707667890791,0.2220456373766097,0.20566639511377072,6.811285231242238
M,0.4325402936866722,0.4385784604583012,0.15653991792345373,0.39035710266078116,0.5834012259672957,0.013400913923385258,0.20000953497115498,9.273322186829983
I,0.7043781809329142,0.4094133002481279,0.18591745028292192,0.4443572289345463,0.31819678606709273,0.34552522129416496,0.09401839350542725,9.069130276193572
F,0.5603229403651433,0.38128109099303836,0.13089919795388572,0.7886499796227432,0.1392571959160013,0.15243995063580007,0.30428493066141005,8.232079150032913
M,0.591412228252327,0.531811958722406,0.13089942603014854,0.44482858599096886,0.36896709503667724,0.1031756624589551,0.09420497592964999,6.779468290950352
M,0.7007499071350227,0.4995783685402387,0.18731427209966728,0.3131102338527624,0.37879670699926016,0.21758524939389223,0.20473826656401345,9.10042378328103
F,0.5017755403013229,0.35089778926424975,0.1688611800393876,-0.008262291493309926,0.7813213769730154,0.2647273247414374,0.26894298407497746,11.389086629978737
I,0.7376882764324565,0.3849556273112655,0.13174844752103781,0.9078340363328711,0.45139881905682055,0.19038768986788157,0.3769727577714301,24.922564725386174
F,0.5974497745369828,0.4329214914094123,0.13144000394101535,1.084427301136098,0.13937235786527058,0.06855542396210543,0.20473316500586372,3.7576034845400197
M,0.705256150700601,0.3494683943176301,0.1530933882075805,0.927935643303736,0.14260392184094164,0.07455765668014405,0.09392158659429642,3.842136630519956
