25.455050683713186,2.002,2.998,4.2770381728208715,1.0019999774694444,0.9980000016689301,1.998,1.998000183701515,-0.002,3
17.208106514775828,3.001999997615814,3.998,2.997999999999997,1.002,0.998,2.998,2.998,-0.002,2
23.606589110201245,1.0010042955875398,1.998,-0.13427119148873512,0.0019999884366989134,0.9980000106096267,2.998,1.99800000500679,-0.002,2
30.9278178914894,3.0019999943971634,3.9980000013113024,-0.13427119148873512,1.002,-0.002,0.998,3.998,-0.002,1
30.92130463989407,4.001999965071678,3.998,-0.13427119148873512,1.002,-0.002,2.998,3.998000002384186,-0.002,1
30.921321935833348,4.002,3.998,-0.13427119148873512,1.002,-0.002,2.998,3.998000000476837,-0.002,1
30.921365508295764,3.0019998755455015,3.998000000357628,2.997999999999997,1.002,0.998,0.998,2.998,-0.002,1
21.86497793320436,4.00199998819828,3.998,-0.13427119148873512,1.002,0.998,2.998,3.998,-0.002,2
30.92136484306733,4.001999994277954,3.998,-0.13427119148873512,1.002,-0.002,2.998,3.9979999997615816,-0.002,1
30.939160701514112,2.001998101711273,3.998,3.3777245739667245,1.002,-0.002,0.998,2.9980113281011582,-0.002,3
21.8535961314741,2.0019999997615816,3.998,-0.13427119148873512,1.002,0.998,2.998,2.998,-0.002,3
21.853775016987345,4.001999999880791,3.998,-0.13427119148873512,1.002,-0.002,2.998,3.998,-0.002,2
30.9213661735242,4.0019998910427095,3.9980000013113024,-0.13427119148873512,1.002,-0.002,2.998,3.998000015616417,-0.002,1
25.454524453062547,2.001997212290764,2.998,4.2770381728208715,1.002,0.998,1.998,1.998,-0.002,3
25.45621727441214,2.001999984622002,2.998,4.2770381728208715,1.002,0.998,1.998,2.998,-0.002,3
25.58175078742103,2.001999767780304,3.9980000027418137,-0.13427119148873512,1.002,0.998,2.998,3.998,-0.002,2
21.853596342423995,3.0019999997615816,3.998,2.997999999999997,1.002,0.998,0.998,2.998,-0.002,1
39.45706766203178,3.00199998819828,3.998,2.997999999999997,1.002,0.998,0.998,2.998,-0.002,1
39.46025144906681,3.001999999642372,3.998,2.997999999999997,1.002,0.998,2.998,2.998,-0.002,2
