Id,Class
1,0.00046298472
2,0.0034427762
3,0.0012303389
4,0.004727272
5,0.0003598524
6,0.000938906
7,0.0045285523
8,0.001508606
9,0.0016139124
10,0.0015988537
11,0.0010615684
12,0.0010835526
13,0.0034770474
14,0.00087003113
15,0.012133817
16,0.002035281
17,0.0060600745
18,0.013046787
19,0.0006181953
20,0.0007118637
21,0.0075974087
22,0.0012917535
23,0.00514726
24,0.001377522
25,0.0019860372
26,0.0021413013
27,0.00038632777
28,0.0028890083
29,0.0018564457
30,0.004383213
31,0.0067047044
32,0.00979874
33,0.0016532762
34,0.0017268461
35,0.0024930704
36,0.001481343
37,0.00019017872
38,0.0019996006
39,0.004479137
40,0.0015987343
41,0.0010524723
42,0.0017794686
43,0.000659493
44,0.002064575
45,0.0117037045
46,0.0009118502
47,0.0012137312
48,0.00091847277
49,0.017782547
50,0.0023555502
51,0.0006591867
52,0.0021408356
53,0.001903735
54,0.0010262824
55,0.0041296654
56,0.012866532
57,0.0006778367
58,0.010213952
59,0.0048754364
60,0.0010999443
61,0.0013724954
62,0.009567209
63,0.001585482
64,0.0004046105
65,0.00033664374
66,0.0075380853
67,0.0016663189
68,0.0023404744
69,0.0009942359
70,0.0041653006
71,0.00051392417
72,0.012555013
73,0.0005422299
74,0.00038715766
75,0.0019788577
76,0.0020638295
77,0.0021104037
78,0.003333843
79,0.0033817687
80,0.0018982876
81,0.00025241767
82,0.005268711
83,0.00040807133
84,0.0003977821
85,0.00044893677
86,0.0024119387
87,0.0030610268
88,0.0044553685
89,0.002063314
90,0.017605577
91,0.0009833782
92,0.00565807
93,0.0027100914
94,0.0015049601
95,0.0011331064
96,0.0013461873
97,0.003418731
98,0.00012275076
99,0.0019697533
100,0.0001926837
101,0.0034876063
102,0.0030164118
103,0.0041373223
104,0.004214397
105,0.0036541026
106,0.00014711327
107,8.416714e-05
108,0.00086577307
109,0.022404643
110,0.0010714205
111,0.002380068
112,0.003969535
113,0.024968963
114,0.0023358103
115,0.0004710684
116,0.00037846126
117,0.00028447076
118,2.4109875e-05
119,0.05544646
120,0.010238643
121,0.002065076
122,0.0052768444
123,0.001193044
124,0.011382161
125,0.0036257312
126,0.006389295
127,0.002575064
128,0.1909049
129,0.00089201616
130,0.0027520575
131,0.0019458252
132,0.0036281126
133,0.00121501
134,0.00037871226
135,0.014315356
136,0.00171138
137,0.0010173105
138,0.0011218805
139,0.009789106
140,0.00047489232
141,0.0027666157
142,0.00088344055
143,0.014622966
144,0.0002716465
145,0.0035505483
146,0.00037800026
147,0.0010378051
148,0.0013128164
149,0.021837523
150,0.0011306836
151,0.0018221308
152,0.009076945
153,0.0012628525
154,0.0024162189
155,0.02208529
156,0.015065352
157,0.0030946222
158,0.0018168282
159,0.0014144885
160,0.0019013989
161,0.0008668788
162,0.0027814896
163,0.0005134394
164,0.0051830015
165,0.009369454
166,0.0035540455
167,0.011261671
168,0.00032887698
169,0.003978017
170,0.00093766884
171,0.0008326366
172,0.00676726
173,0.00046765513
174,0.0012765226
175,0.0068997494
176,0.0045336257
177,0.00038065325
178,0.00066283514
179,8.669577e-05
180,0.0045126
181,0.0038879856
182,0.0075756814
183,0.018017441
184,0.00087544974
185,0.00040977896
186,0.0016718681
187,0.0014606
188,0.0002270648
189,0.007555496
190,0.0017698144
191,0.001808926
192,0.00039305593
193,0.002260188
194,0.00903238
195,9.533143e-05
196,0.014533873
197,0.00027329376
198,0.002704617
199,0.015003251
200,0.0021442845
201,0.0015049136
202,0.0040952745
203,0.00020512422
204,0.00066522154
205,0.0009854011
206,0.0026745088
207,0.0056460937
208,0.0023885644
209,0.0028529046
210,0.00019410874
211,0.001528099
212,0.0050609633
213,0.005408167
214,0.005263795
215,0.0016270541
216,0.00017106009
217,0.0001100986
218,0.0072711157
219,0.00053601427
220,0.0024980796
221,0.004221036
222,0.0038458835
223,0.004265238
224,0.0043096207
225,0.0045301733
226,0.003805584
227,1.4472778e-05
228,0.0012130869
229,0.0064910394
230,0.00010748169
231,0.0012511673
232,0.0008796255
233,0.00094934326
234,0.002236481
235,0.0026339665
236,0.008567998
237,0.0032404067
238,0.0020899076
239,0.00059525954
240,0.00014978655
241,0.00035411125
242,0.00014077901
243,0.008308448
244,0.04813841
245,0.004155746
246,0.0009474299
247,0.00027626878
248,0.010445958
249,0.0023074665
250,0.00025681
251,0.0006828884
252,0.004637094
253,0.04078291
254,0.0009921376
255,0.003767593
256,0.0068031773
257,0.00044653748
258,0.00080007064
259,0.00060882664
260,0.006221154
261,0.00012127724
262,0.006973196
263,0.0003504092
264,0.014603301
265,0.0058948845
266,0.00034904404
267,0.0053729047
268,0.001892506
269,0.0029122585
270,0.0033503056
271,0.00015248804
272,0.00434084
273,0.0011453589
274,0.0005280109
275,0.0015315376
276,0.0044421563
277,0.003527903
278,0.0025251447
279,0.0017586113
280,0.00227488
281,0.0007243175
282,0.001530912
283,0.0003403401
284,0.0018536107
285,0.004625916
286,0.028352585
287,0.00038740726
288,0.00026616355
289,0.0014473503
290,0.011783227
291,0.0025302952
292,0.002465886
293,0.0029007061
294,0.0018212073
295,0.0013203067
296,0.0019595583
297,0.0010592893
298,0.0010003719
299,0.019966673
300,0.0015667807
301,0.0098206755
302,0.0026827788
303,0.0010399256
304,0.00085013866
305,0.00094539166
306,0.011685314
307,0.003965727
308,0.00080565555
309,0.006628708
310,0.033324603
311,0.004204747
312,0.00055445405
313,0.00663013
314,0.003201628
315,0.0007952531
316,0.009068667
317,0.00036017623
318,0.0006970758
319,0.01061389
320,0.006323314
321,0.001983215
322,0.0020384504
323,0.0034682571
324,0.00021088045
325,0.00015059239
326,0.0016234516
327,0.008248907
328,0.0025147554
329,0.0012361711
330,0.004340426
331,0.00044567703
332,0.0035739886
333,0.0014328313
334,0.00064400653
335,6.6175846e-05
336,0.00045018148
337,0.0011165667
338,0.0028393313
339,0.00038382984
340,0.0010277731
341,0.0016908088
342,0.0010092864
343,0.00076909433
344,0.00017016145
345,0.005449869
346,0.0008984927
347,0.0037360855
348,0.0014540427
349,0.016378647
350,0.004604683
351,0.0040830215
352,0.0005830497
353,4.4886452e-05
354,0.00053976564
355,0.00081635645
356,0.0013586049
357,0.0009518271
358,0.0006316961
359,0.0013313061
360,0.00021748552
361,0.00016519976
362,0.00011875366
363,0.0014078704
364,0.0057658474
365,0.0049265227
366,0.000546682
367,0.015540656
368,0.00060680945
369,0.00041725152
370,0.001285974
371,0.0011451195
372,0.0039108945
373,0.00037809327
374,0.0010697483
375,0.003979047
376,0.0029845792
377,0.0009867549
378,0.0010162295
379,0.0018959066
380,0.0022972198
381,0.0005130422
382,0.00025192887
383,0.0012278769
384,0.00060460536
385,0.0028118265
386,0.0043221796
387,0.005169965
388,0.0012641227
389,0.0004250977
390,0.028788688
391,0.021684948
392,0.0067855893
393,0.0009829168
394,0.003523442
395,0.0011014291
396,0.005292034
397,0.001462596
398,0.00021404239
399,0.060469154
400,0.0017852214
401,0.054851584
402,0.00043097138
403,0.00995536
404,0.0011953157
405,0.0019515239
406,0.0061422037
407,0.008038855
408,0.00035667262
409,0.005793975
410,0.0021621666
411,0.025440225
412,7.046912e-05
413,0.0020342816
414,0.0009778445
415,0.0014884959
416,0.0027782551
417,0.00027907893
418,0.023697574
419,0.0023804076
420,0.0014872199
421,0.012487695
422,0.0011405786
423,0.010323938
424,0.007754224
425,0.00029633997
426,0.00085185526
427,0.010420668
428,0.005576143
429,0.04832902
430,0.022285815
431,0.012063015
432,0.0011382164
433,0.0041705435
434,0.00031461607
435,0.00041356852
436,0.0030997219
437,0.00010059403
438,0.0175447
439,0.0021772978
440,0.009205551
441,0.00016894746
442,0.0018096967
443,0.0013913335
444,0.008869666
445,0.0011272965
446,0.0013348254
447,0.0007818413
448,0.004647015
449,0.01041191
450,0.0007445474
451,0.00042324376
452,0.0064295647
453,0.00081259274
454,0.00048100256
455,0.002355633
456,0.006817062
457,0.00048129473
458,0.004076597
459,0.03289388
460,0.0023352525
461,0.06659183
462,0.0014023768
463,0.0012050575
464,0.01137034
465,0.00187167
466,0.00037486225
467,0.008988244
468,0.0046531926
469,0.00060503656
470,0.0029456823
471,0.020180758
472,0.012298777
473,0.00063690403
474,0.0100106355
475,0.0011922041
476,0.00027718506
477,0.0027916366
478,0.018019415
479,0.0028656553
480,0.0048399474
481,0.0043618167
482,0.015194185
483,0.0011444079
484,0.0008649493
485,0.00011473945
486,0.009186477
487,0.00186399
488,0.005549743
489,0.009573138
490,0.018984655
491,0.0019192201
492,0.0003959464
493,0.0034635912
494,0.0012469378
495,0.015183643
496,0.0011174179
497,0.00016195528
498,0.0003863029
499,0.00070489146
500,0.00011204429
501,0.00015309484
502,0.0018487173
503,0.0005783618
504,0.0017265016
505,0.0022048128
506,0.000754267
507,0.001823334
508,0.010624961
509,0.0010903593
510,0.00013009147
511,0.00130368
512,0.0013381533
513,0.000101017366
514,0.00214948
515,0.0056633065
516,0.0015983979
517,0.001704488
518,0.0049929353
519,0.0022575476
520,0.0017895612
521,0.0035437576
522,0.00076604524
523,0.00061330496
524,0.019605137
525,0.0026555613
526,0.08327319
527,0.002416274
528,0.0033623069
529,0.005312152
530,0.002774139
531,0.0020054805
532,0.0004892596
533,0.0012227056
534,0.015409873
535,0.00028694654
536,0.0087963585
537,0.00080794893
538,0.0019237514
539,0.004718087
540,0.0022577164
541,0.01736466
542,0.00026208936
543,0.016306998
544,0.0019044953
545,0.0031894557
546,0.0030592051
547,0.006890969
548,0.00026230008
549,0.09235688
550,0.0014907541
551,0.00044739284
552,0.004745058
553,0.00031413054
554,0.00018357037
555,0.00017945352
556,0.000665801
557,0.0025032167
558,0.00052797137
559,0.01152716
560,0.0080235
561,0.0011597449
562,0.0016126697
563,0.00046989473
564,0.0023017304
565,0.007774291
566,0.00040561575
567,0.0035475516
568,0.009604992
569,2.0321804e-05
570,0.0029714294
571,0.0016611826
572,0.010105411
573,0.0868675
574,0.0004558581
575,0.00030472453
576,0.0013441996
577,0.00018408464
578,0.0033142997
579,0.0011040721
580,0.020425553
581,0.00020964828
582,0.00096711214
583,0.0018339055
584,0.0008079693
585,0.0004472099
586,0.0005771143
587,0.0036224066
588,0.0011950709
589,0.004833358
590,0.011254585
591,0.0033727905
592,0.001375969
593,0.00015208885
594,0.0016855386
595,0.0063230894
596,0.0034566545
597,0.065462396
598,0.00087017624
599,0.0017414088
600,0.0019378094
601,0.0042622723
602,6.563654e-05
603,0.006326014
604,0.0057283016
605,0.010576385
606,0.056023773
607,0.010353797
608,0.0012563153
609,0.0014279846
610,0.0076900013
611,0.0044854283
612,0.00017261879
613,0.002756516
614,0.003841166
615,0.015433114
616,0.008643017
617,0.007664072
618,0.037609894
619,0.0009794902
620,0.006476882
621,0.0013686625
622,0.0007741813
623,0.0024564306
624,0.005109767
625,0.0010070077
626,0.0006412718
627,0.0049427836
628,0.00037517454
629,0.0012184428
630,0.00097198866
631,0.0018983443
632,0.0062675294
633,0.009050306
634,0.011014553
635,0.012602862
636,0.00083297386
637,0.0012922997
638,0.0012973715
639,0.002361335
640,0.0022597194
641,0.0015876589
642,0.005334125
643,0.00068889034
644,0.010431448
645,0.0027429212
646,0.00066641485
647,0.03494061
648,0.0014525973
649,0.00062860845
650,0.00024065987
651,0.0041200398
652,0.00055614585
653,0.002016623
654,0.00044230552
655,0.0010628733
656,0.0013441067
657,0.010174127
658,0.00014886617
659,0.0052714655
660,0.006348835
661,0.0010778327
662,0.078185976
663,0.0011905748
664,0.00085468875
665,0.021053163
666,0.0020089794
667,0.00044933966
668,0.0006420464
669,0.00030771756
670,0.004487164
671,0.002432855
672,0.0016624406
673,0.00045689437
674,0.00032869956
675,0.006457096
676,0.0046877945
677,0.0009646538
678,2.6221456e-05
679,0.009996771
680,0.00087011984
681,0.0035714882
682,0.0014355095
683,0.00030212422
684,0.0014444517
685,0.002337589
686,0.00041163416
687,0.0017756138
688,0.002249378
689,0.018577566
690,0.0046138777
691,0.00014607678
692,0.000106519736
693,0.0028155928
694,0.006156416
695,0.0013472121
696,0.00038248603
697,0.0017815398
698,0.00026665782
699,0.00095993077
700,0.024061568
701,0.0011724443
702,0.024697144
703,0.0017346274
704,0.034509055
705,0.002553312
706,0.0021994747
707,0.0011016431
708,0.005708792
709,0.0009164839
710,0.004088062
711,0.00022034043
712,0.014016438
713,0.0024430265
714,0.012127926
715,0.005504743
716,0.00029051598
717,0.0003390929
718,0.021445295
719,0.0008082711
720,0.0012246544
721,0.0009108121
722,0.00020449054
723,0.00711225
724,0.008708206
725,0.0283559
726,0.0039573596
727,0.004363629
728,0.08355977
729,0.0043678135
730,0.00044638745
731,0.046620034
732,0.009169037
733,0.007819732
734,0.00055332447
735,0.00038086943
736,0.00039500467
737,0.0048899166
738,0.025788255
739,0.0070511443
740,0.020477151
741,0.0021873876
742,0.010996693
743,0.00022590454
744,0.0014359067
745,0.0010077548
746,0.0018115453
747,0.0013912269
748,0.009829317
749,0.0025429935
750,0.0012036425
751,0.0042320895
752,0.008230506
753,0.00013338808
754,0.0010858357
755,0.00094478566
756,0.0006538352
757,0.0018330066
758,0.00029750232
759,0.014823185
760,0.010517954
761,0.0030111838
762,0.014814755
763,0.001164758
764,0.0054738335
765,0.0009873906
766,0.007765689
767,0.00018036252
768,0.0020898369
769,0.000668978
770,0.025252435
771,0.0016077284
772,0.005018035
773,0.057205163
774,0.0021615115
775,0.00062274165
776,0.018023593
777,0.0007954165
778,0.0009392251
779,0.0006392295
780,0.0055830614
781,0.004400702
782,0.00047870504
783,0.00095038675
784,0.002687795
785,0.004904147
786,0.0032662412
787,0.017683234
788,0.0006086369
789,0.00021556391
790,0.0008781566
791,0.0006847003
792,0.0010820524
793,0.0001067698
794,0.008440489
795,0.0017350848
796,0.00047860263
797,0.00075382035
798,0.0046745334
799,0.006811969
800,0.0014460759
801,0.00039201844
802,0.0002626955
803,0.00096173136
804,0.0028794268
805,0.005819427
806,0.00648453
807,0.0020037957
808,0.0025247724
809,0.0013558444
810,5.2639272e-05
811,0.00052860205
812,0.00024068005
813,0.038707826
814,0.00022529389
815,0.0011852573
816,0.004577111
817,0.027550083
818,0.00045280013
819,0.0032723823
820,0.0007610201
821,0.04200639
822,0.0024381888
823,0.0011327061
824,0.0011365804
825,0.0022222404
826,0.00035759326
827,0.00033767844
828,0.008701684
829,0.00012125653
830,0.0037988906
831,0.005461152
832,0.002495498
833,0.0018024851
834,0.00072491314
835,0.027179563
836,0.0038629088
837,0.0001900125
838,0.018484192
839,0.0045932354
840,0.004221659
841,0.0067799515
842,0.0004395223
843,0.0028394663
844,0.0028074326
845,0.002215719
846,0.039359305
847,0.0072994116
848,0.0026469273
849,0.00025260038
850,0.001585002
851,0.005906058
852,0.0034531557
853,0.021854524
854,0.007046368
855,0.0101063885
856,0.0013054096
857,0.00028000562
858,0.0004387903
859,0.013752206
860,3.649726e-05
861,0.0065352046
862,0.00075358944
863,0.0012125734
864,0.010992296
865,0.0031910858
866,0.0051717334
867,0.0021567014
868,0.0022829638
869,0.001124495
870,0.00096908235
871,0.0013196787
872,0.0004455026
873,0.0051440434
874,0.029984169
875,0.0038942492
876,0.0028915312
877,0.002046133
878,0.0045956015
879,0.0023367829
880,0.0001955199
881,0.0010831052
882,0.00034162984
883,0.0027219532
884,0.0032549982
885,0.0025927322
886,0.0014083022
887,0.00023542318
888,9.112559e-05
889,0.0003613168
890,0.0040065353
891,0.002367313
892,0.014854512
893,0.0006041497
894,0.00055492134
895,0.0004228572
896,0.000877996
897,0.0014236579
