Id,Class
1,0.365856161336194
2,0.33935335971379327
3,0.3464542496616458
4,0.3114372044964709
5,0.3424509896950609
6,0.17602302717274465
7,0.3039797817871199
8,0.3837301101299547
9,0.2733513056245228
10,0.4436349660959709
11,0.2225630609315976
12,0.31868420315173834
13,0.31125173309253146
14,0.23044203114681322
15,0.3497002998081216
16,0.4198133746275682
17,0.30622769376610964
18,0.3041275562621885
19,0.41198089238558616
20,0.16134755308238197
21,0.36236954537483473
22,0.3549080269367481
23,0.4762864252049805
24,0.38170208384063625
25,0.3737326617480739
26,0.230011666355473
27,0.4407390184407244
28,0.3934853936991083
29,0.3162176083089785
30,0.3477922698788567
31,0.37871578368481273
32,0.5168915045426752
33,0.16664977431742706
34,0.304149689085109
35,0.47453643300636567
36,0.3715022116526147
37,0.306884471189922
38,0.3115161355054051
39,0.28888860816039696
40,0.31381657177456573
41,0.188356659091543
42,0.3735881467400339
43,0.25689847810937116
44,0.29818728943986933
45,0.3653916016651537
46,0.2551896409746236
47,0.3128672064274178
48,0.27665183544646293
49,0.4040735450842962
50,0.41040559605187354
51,0.126629091611301
52,0.3054859061728871
53,0.3907810827465075
54,0.25666695625504465
55,0.37056763369660034
56,0.5169300252715686
57,0.376565436236498
58,0.45235888227505394
59,0.34712817333715346
60,0.3385188387485276
61,0.35412804663930253
62,0.3606250315256695
63,0.3378382385764637
64,0.34187563377923696
65,0.25237334202690304
66,0.39038545217653287
67,0.2792533901163259
68,0.48927569461570203
69,0.3269842527390223
70,0.30693599810155986
71,0.4254921735871518
72,0.37480415192493827
73,0.324043118111798
74,0.2738119319298144
75,0.28980106999679045
76,0.29215062039251116
77,0.4856638060395721
78,0.3635113815172718
79,0.380125727271663
80,0.39449191362560554
81,0.19931599834223004
82,0.25784998011322713
83,0.20912194072101348
84,0.29490240649915994
85,0.2973302443988367
86,0.45949406029449225
87,0.42907918328356026
88,0.505645170390374
89,0.3121540337140411
90,0.2503540647359761
91,0.3432366511977189
92,0.3438561587794265
93,0.46849143087389905
94,0.3294594028441521
95,0.3661191941719427
96,0.3209650458304247
97,0.27294274820281494
98,0.23278523431047474
99,0.4859344472358212
100,0.13408148091251323
101,0.3113854602856562
102,0.3369038151425967
103,0.43782098842636286
104,0.4527998687599148
105,0.41487903275168125
106,0.21860268116561712
107,0.26444927735307605
108,0.35481035520074006
109,0.48513112635421973
110,0.24694707734666074
111,0.25108063309648804
112,0.3527945680989609
113,0.3951835328669617
114,0.4656552808544692
115,0.400087551285612
116,0.29480347507917953
117,0.36103790444035544
118,0.2356182079761083
119,0.4563612708508985
120,0.31287722671289747
121,0.3650571944060917
122,0.2985959918268157
123,0.3433663386547836
124,0.3884760643394499
125,0.29443733940963207
126,0.3912011945979846
127,0.29846984674697336
128,0.26351468636876557
129,0.2714437130624862
130,0.40981573455795484
131,0.20310658454685795
132,0.3521908721468992
133,0.2967340619672719
134,0.20747798417485497
135,0.39511927551746423
136,0.2470565291574287
137,0.3281583171768936
138,0.31545929070777
139,0.32545301244346553
140,0.3857780010706361
141,0.1591960113271496
142,0.41678690766135856
143,0.5162668155801375
144,0.13145354507714696
145,0.41431755618003385
146,0.21978619077309203
147,0.2524120363064057
148,0.24157512598785622
149,0.4738268257862785
150,0.43382999748764656
151,0.37870350510872225
152,0.4523303430352498
153,0.25408398420220973
154,0.355848548420637
155,0.31233771048110115
156,0.5471988907487945
157,0.29401603435599805
158,0.2724977534475041
159,0.3690826873719317
160,0.3452623499422461
161,0.2516217359394379
162,0.46134053502072986
163,0.2661189324117983
164,0.5143995802671335
165,0.407893189426333
166,0.44602268065472045
167,0.40975373741391913
168,0.32627166038564176
169,0.25070601514172847
170,0.4194697887848017
171,0.3701514127249188
172,0.24381376273221717
173,0.18210993918421212
174,0.24903406550346083
175,0.48793177723556264
176,0.31692160674651704
177,0.22333693954035855
178,0.2614782218347679
179,0.2597185674160967
180,0.2792550096698537
181,0.286729306732993
182,0.39907422096794487
183,0.32894323974443135
184,0.341995274472036
185,0.18184110218382993
186,0.2624611630227925
187,0.3031326961828156
188,0.21247292712276292
189,0.3094570561653895
190,0.2031405036697788
191,0.4549746856823439
192,0.1687542302597167
193,0.36367729601747967
194,0.32232762057209374
195,0.289354736400879
196,0.4326404426096358
197,0.29941298222664053
198,0.2145582931113225
199,0.4753502340220373
200,0.4461296092490741
201,0.23457834847000428
202,0.4853861771047956
203,0.4154917754556276
204,0.32039037936404374
205,0.41523806963278875
206,0.31154663939964433
207,0.23470420892914645
208,0.4016202000215432
209,0.30389976265402024
210,0.16376579822843274
211,0.39591302721147603
212,0.41367675535090875
213,0.38876205473256203
214,0.2784758039211284
215,0.30001854838698117
216,0.24915568307773178
217,0.4647313908951443
218,0.33658360003100324
219,0.32339278132419536
